adress,longitude,latitude,living_area,land_area,supplemental_area,patio,balcony,number_of_rooms,build_year,operating_cost,sold_price,living_to_land_ratio,area_per_room
"Centralgatan 14, Centrum, Ånge",62.5263176,15.6582966,126.0,1495.0,75.0,0,0,5.0,1937,43301,370000,0.08428093645484949,25.2
"Hov 116, None, Sundsvalls",62.40368,17.1861763,288.0,4510.0,62.0,0,0,11.0,1909,73900,3975000,0.06385809312638581,26.181818181818183
"Svartsättravägen 47, Rånäs - Svartsättra, Norrtälje",59.7882652,18.166481,35.0,1684.0,0.0,0,0,2.0,1990,21208,1325000,0.020783847980997625,17.5
"Fågelvägen 19, Haga, Sundsvalls",62.4046976413968,17.3197752441386,96.0,841.0,96.0,0,0,4.0,1960,37192,3900000,0.11414982164090369,24.0
"Stora Vallgatan 35, Skänninge, Mjölby",58.3903275,15.0835066,60.0,740.0,60.0,0,0,2.0,1942,41380,1315000,0.08108108108108109,30.0
"Åstavägen 8, Hedentorp, Kristianstads",56.011013,14.1538544,115.0,637.0,0.0,0,0,5.0,1909,46963,1585000,0.18053375196232338,23.0
"Gnejsvägen 12, Bromma Ålsten, Stockholms",59.3277969,17.9568157,124.0,1039.0,56.0,0,0,7.0,1942,66569,13900000,0.11934552454282965,17.714285714285715
"Åskottvägen 2, Ås, Krokoms",63.2415,14.5742655,160.0,2047.0,78.0,0,0,5.0,1921,35223,3600000,0.07816316560820713,32.0
"Sollerövägen 37, Bromma - Nockeby, Stockholms",59.3233948,17.9293346,270.0,568.0,57.0,0,0,8.0,1935,67338,20000000,0.4753521126760563,33.75
"Rannevägen 31, Tofta, Varbergs",57.1780319,12.2978067,105.0,1334.0,80.0,0,0,4.0,1967,42690,3650000,0.07871064467766117,26.25
"Vårlöksvägen 13, Hammerö, Kungsbacka",57.47612,12.0938492,187.0,1073.0,40.0,0,0,7.0,1974,37530,4750000,0.17427772600186392,26.714285714285715
"Forsby 15, None, Uppsala",60.047287,17.4958954,170.0,3134.0,0.0,0,0,6.0,1909,43846,3300000,0.054243777919591576,28.333333333333332
"Sahlens väg 11, Ljunghusen, Vellinge",55.39785,12.923974,390.0,2500.0,50.0,0,0,9.0,2010,86950,31000000,0.156,43.333333333333336
"Östermalmsvägen 33, None, Finspångs",58.71071274286154,15.791350273463989,166.0,838.0,77.0,0,1,4.0,1937,29100,830000,0.19809069212410502,41.5
"Skymningsstigen 5, Bergshamra/Enviken, Norrtälje",59.6206322,18.626545,78.0,1714.0,0.0,0,0,3.0,1977,16200,1900000,0.045507584597432905,26.0
"Lokegatan 16, None, Sigtuna",59.6146049,17.82404,147.0,607.0,0.0,0,0,5.0,1975,48130,3700000,0.24217462932454695,29.4
"Näktergalsvägen 11, Södra Sandby, Lunds",55.71218711630146,13.339304840463088,147.0,480.0,0.0,1,0,5.0,1973,44800,3200000,0.30625,29.4
"Stättehusvägen 2, Genarp, Lunds",55.59664631230344,13.40586547556364,139.0,647.0,0.0,1,1,5.0,1973,32500,3400000,0.21483771251931993,27.8
"Villebrådsstigen 20, Hertsön, Luleå",65.58452904520337,22.24698054149654,120.0,676.0,0.0,0,0,5.0,1975,54200,2550000,0.17751479289940827,24.0
"Rådjursstigen 18, Genarp, Lunds",55.59207511026749,13.393022025960562,153.0,930.0,7.0,1,0,6.0,2008,42500,5300000,0.16451612903225807,25.5
"Gropevägen 5, Östervärn, Hässleholms",56.1512146,13.7814312,85.0,751.0,85.0,0,0,3.0,1957,35839,995000,0.11318242343541944,28.333333333333332
"Månsta 235, Fåker, Östersunds",62.97239,14.5713682,135.0,2367.0,105.0,0,0,7.0,1966,34800,1760000,0.057034220532319393,19.285714285714285
"Kroksjövägen 142, Gunnilse, Göteborgs",57.8159027,12.10133,110.0,1566.0,0.0,0,0,3.0,1963,26500,1450000,0.070242656449553,36.666666666666664
"Flintgatan 30, Boliden, Skellefteå",64.860054,20.3872929,112.0,980.0,112.0,0,0,5.0,1977,38220,680000,0.11428571428571428,22.4
"Vårdkasevägen 19, Skälby, Järfälla",59.3935547,17.8447571,132.0,1568.0,55.0,0,0,5.0,1969,34898,7500000,0.08418367346938775,26.4
"Lindgatan 3, Trelleborg, Trelleborgs",55.3737068,13.1755047,95.0,475.0,85.0,0,0,5.0,1936,44317,2900000,0.2,19.0
"Dekarsön 185, None, Örnsköldsviks",63.25623070154145,18.808825394075104,186.0,1594.0,94.0,0,0,6.0,1929,34100,3950000,0.11668757841907151,31.0
"Kvarnbacken 17, Kvarnbacken, Alingsås",57.9465065,12.5125217,145.0,279.0,12.0,0,0,6.0,1981,57453,3750000,0.5197132616487455,24.166666666666668
"Föreningsgatan 13, Ljungbyhed, Klippans",56.0725136,13.2349892,100.0,630.0,0.0,0,0,4.0,1922,20693,1625000,0.15873015873015872,25.0
"Propssvängen 8, None, Timrå",62.49946,17.3852615,94.0,1029.0,48.0,0,0,4.0,1985,45119,2100000,0.0913508260447036,23.5
"Landstormsvägen 17, Sörby, Örebro",59.2606659,15.2168427,93.0,600.0,71.0,0,0,5.0,1942,34954,5200000,0.155,18.6
"Ludaröd 2202, Ludaröd, Tomelilla",55.7024231,14.0099583,150.0,4974.0,0.0,0,0,7.0,1909,29580,2950000,0.030156815440289506,21.428571428571427
"Stora Stenslättsvägen 8, Stenslätten, Värmdö",59.39901,18.45213,120.0,3814.0,35.0,0,0,5.0,1996,24185,5500000,0.03146303093864709,24.0
"Egnahemsvägen 27, Bollebygd, Bollebygds",57.6666386838858,12.5552100554665,125.0,612.0,80.0,0,0,6.0,1966,64357,2400000,0.2042483660130719,20.833333333333332
"Stenkumla Bertels 100, None, Gotlands",57.56429,18.2722149,120.0,5089.0,12.0,0,0,5.0,1909,38300,3750000,0.02358027117311849,24.0
"Alpgatan 33, Öster, Växjö",56.8737755,14.8295631,218.0,1045.0,0.0,0,0,6.0,1970,38770,5500000,0.20861244019138755,36.333333333333336
"Frejgatan 18, Ryttarhagen, Mjölby",58.3226929,15.1040106,94.0,596.0,24.0,0,0,3.0,1980,28069,2050000,0.15771812080536912,31.333333333333332
"Östergatan 10, Vollsjö, Sjöbo",55.70319,13.7887859,108.0,1195.0,41.0,0,0,5.0,1914,38462,1150000,0.09037656903765691,21.6
"Frejagången 1, Torsgården, Vellinge",55.4635849,13.0152416,139.0,360.0,0.0,0,0,5.0,1974,35256,4500000,0.3861111111111111,27.8
"Liljevägen 1, Vinninga, Lidköpings",58.4546725285,13.2647479323,168.0,2047.0,16.0,1,1,8.0,1909,34475,2800000,0.08207132388861749,21.0
"Gamla vägen 3, Lilla Harrie, Kävlinge",55.793601426,13.2025267173,101.0,1012.0,86.0,1,0,5.0,1948,32189,2900000,0.09980237154150198,20.2
"Fårbogsvägen 6, Malmslätt/tokarp, Linköpings",58.4247968738,15.517521784,139.0,784.0,0.0,1,0,6.0,1978,42700,4100000,0.17729591836734693,23.166666666666668
"Möllevägen 28B, Kårsta, Örebro",59.34318,15.1944447,104.0,1232.0,81.0,0,0,4.0,2021,28200,4300000,0.08441558441558442,26.0
"Vallmovägen 3, Kävlinge Tätort, Kävlinge",55.7903066147,13.0924285081,95.0,1059.0,61.0,1,0,4.0,1939,36107,2500000,0.08970727101038715,23.75
"Skomakargatan 22, Näsbyn, Kalix",65.8447828414,23.1830420045,121.0,1739.0,10.0,0,0,4.0,1969,33100,800000,0.06958021851638872,30.25
"Backstigen 10, Danderyd Klingsta, Danderyds",59.4024600131,18.0337376153,163.0,1319.0,14.0,1,1,5.0,1930,31500,13800000,0.12357846853677028,32.6
"Kagabäcksvägen 18, Gamla Köpstad, Varbergs",57.04608,12.295183,107.0,1126.0,100.0,1,0,4.0,1968,51777,4300000,0.09502664298401421,26.75
"Dalgatan 5, Centralt, Lilla Edets",58.135879999,12.1347958878,93.0,838.0,93.0,0,0,6.0,1955,31000,2150000,0.11097852028639618,15.5
"Västra Nobelvägen 17, Karls-Åby, Karlskoga",59.336155831,14.5324289837,133.0,873.0,90.0,1,1,6.0,1956,58115,2300000,0.15234822451317298,22.166666666666668
"Prästgärdsgatan 40, Skultuna, Västerås",59.7107523461,16.4320204475,106.0,875.0,138.0,1,0,5.0,1969,40927,2290000,0.12114285714285715,21.2
"Köinge 6923, Hörby, Hörby",55.8421598298,13.7028860706,66.0,1710.0,7.0,1,0,3.0,1909,28717,1200000,0.03859649122807018,22.0
"Tallvägen 11, Enskede Gård, Stockholms",59.2903730338,18.0732692377,200.0,526.0,17.0,1,1,7.0,1932,57900,14200000,0.38022813688212925,28.571428571428573
"Talldungevägen 11 , Bockara, Oskarshamns",57.2611328218,16.0621926226,86.0,1112.0,0.0,0,0,3.0,1938,44920,650000,0.07733812949640288,28.666666666666668
"Järvstigen 5, None, Hjo",58.30729935647128,14.267588974326308,171.0,1006.0,65.0,0,0,6.0,1980,20586,2850000,0.16998011928429424,28.5
"Hagtornsvägen 40, Vendelsö, Haninge",59.20198681540452,18.179503436060443,151.0,2615.0,0.0,0,0,6.0,1909,11096,7750000,0.05774378585086042,25.166666666666668
"Käbbo Solgläntan 117, Österbybruk, Östhammars",60.18848091575718,17.90926716622527,169.0,3516.0,23.0,1,0,6.0,1909,32438,2200000,0.048065984072810014,28.166666666666668
"Tallåsvägen 4, Mörlunda, Hultsfreds",57.32352980149739,15.862695751546694,87.0,1048.0,85.0,0,0,4.0,1963,30595,750000,0.08301526717557252,21.75
"Bojvägen 14, Söderhamn, Söderhamns",61.30420181738046,17.097843333084693,98.0,808.0,0.0,0,0,4.0,1975,41453,1350000,0.12128712871287128,24.5
"Yttersvängen 14, Norra Kroppkärr, Karlstads",59.40222431911434,13.550154674708097,100.0,784.0,32.0,1,0,4.0,1964,42523,3120000,0.12755102040816327,25.0
"Sollidsvägen 6, Hedemora, Hedemora",60.27375244374574,15.976565716492374,118.0,452.0,7.0,0,0,5.0,1979,27500,1500000,0.2610619469026549,23.6
"Jägargatan 28, Koskullskulle, Gällivare",67.18957799202617,20.75008331716161,110.0,1600.0,70.0,0,0,4.0,1947,44822,1540000,0.06875,27.5
"Bastvålen 70, Östmark, Torsby",60.3272156481,12.8701353516,58.0,1297.0,0.0,1,0,2.0,1965,16133,450000,0.04471858134155744,29.0
"Tunhemsvägen 125, Halvorstorp, Trollhättans",58.28987512486429,12.343393899926628,158.0,890.0,87.0,1,0,5.0,1961,45752,3595000,0.17752808988764046,31.6
"Övre Krondiksvägen 9A, Krondiket, Falu",60.59462637197379,15.608001995808529,131.0,1001.0,68.0,0,0,5.0,1984,42335,4850000,0.13086913086913088,26.2
"Gyllengatan 3, Vidingsjö, Linköpings",58.383469716233726,15.657348343281091,98.0,937.0,98.0,1,0,4.0,1966,28287,5600000,0.10458911419423693,24.5
"Borgsheden 123, Borgsheden, Gagnefs",60.49754786744168,14.931794047897217,95.0,2400.0,22.0,1,1,4.0,1939,22654,1350000,0.03958333333333333,23.75
"Bonäsvägen 52, Bonässund, Örnsköldsviks",63.26082,18.7830582,80.0,2734.0,60.0,0,0,2.0,1937,27463,2500000,0.029261155815654718,40.0
"Byle allé 32, Täby kyrkby, Täby",59.5014076,18.0892963,173.0,1307.0,39.0,0,0,5.0,2014,6940,10000000,0.13236419280795717,34.6
"Bolmörtsvägen 11, Ensjön, Norrköpings",58.55571,16.2097225,129.0,1374.0,43.0,0,0,4.0,2003,42045,4700000,0.09388646288209607,32.25
"Stenmursvägen 82, Kållered, Mölndals",57.6097679,12.0746021,127.0,303.0,0.0,0,0,5.0,2006,37890,5600000,0.41914191419141916,25.4
"Hästhagsvägen 14, Tormestorp, Hässleholms",56.1092873,13.7479525,117.0,1411.0,0.0,0,0,4.0,2019,29562,2855000,0.08291991495393337,29.25
"Pionvägen 12, Svartby, Örnsköldsviks",63.3107338,18.756361,110.0,1530.0,75.0,0,0,5.0,1955,47610,2050000,0.0718954248366013,22.0
"Öjings väg 10, Habo Ljung, Lomma",55.6955032,13.056963,146.0,896.0,0.0,0,0,5.0,1972,42849,7150000,0.16294642857142858,29.2
"Yttre lötsvängen 11, Löten, Karlskoga",59.34109,14.5078259,134.0,333.0,0.0,0,0,6.0,1978,54121,1750000,0.4024024024024024,22.333333333333332
"Boplatsringen 38, Älta, Nacka",59.2566833,18.2050476,139.0,481.0,0.0,0,0,5.0,2018,42000,8300000,0.288981288981289,27.8
"Pilvägen 9, Åkarp, Burlövs",55.65407707979762,13.117026384691256,156.0,558.0,25.0,1,0,5.0,1976,51800,4200000,0.27956989247311825,31.2
"Roskildegatan 10, Öster, Halmstads",56.6640439693395,12.8708565723598,105.0,565.0,100.0,0,0,3.0,1938,44947,2500000,0.18584070796460178,35.0
"Allerumsvägen 198, Allerum, Helsingborgs",56.1085129,12.7151957,185.0,16870.0,10.0,0,0,5.0,1909,60000,4100000,0.010966212211025488,37.0
"Dagmars väg 9, Bergshammar, Nyköpings",58.73967,16.9075413,133.0,1170.0,15.0,0,0,6.0,1972,37189,3100000,0.11367521367521367,22.166666666666668
"Sleipnergatan 4, Märsta - Valsta, Sigtuna",59.6151938983645,17.8226200423045,150.0,608.0,0.0,0,0,5.0,1975,41786,3820000,0.24671052631578946,30.0
"Lilla Killegården 2756, Stenestad, Svalövs",56.0579262,13.0739756,68.0,1857.0,0.0,0,0,3.0,1965,15600,1100000,0.0366182014001077,22.666666666666668
"Sjöbolsvägen 27, Ingelstad, Växjö",56.7380562,14.9306555,141.0,900.0,16.0,0,0,6.0,1980,46733,2320000,0.15666666666666668,23.5
"Örja byväg 15, Örja Kyrkby, Landskrona",55.8793890564882,12.8805777987143,126.0,1363.0,120.0,0,0,5.0,1946,56840,1885000,0.09244314013206163,25.2
"Östersel 146, None, Örnsköldsviks",63.25373,18.4068,121.0,20625.0,0.0,0,0,4.0,1909,26497,650000,0.005866666666666667,30.25
"Enslöv Björkäng 172, Åled, Halmstads",56.739254,12.9847851,134.0,2723.0,0.0,0,0,4.0,1983,45188,2700000,0.04921042967315461,33.5
"Torvstigen 2, Västra Torup, Hässleholms",56.14532,13.5073919,125.0,1348.0,0.0,0,0,7.0,1980,44799,860000,0.09272997032640949,17.857142857142858
"Droskvägen 23, Alvesta väster, Alvesta",56.9079323,14.5299568,130.0,502.0,0.0,0,0,5.0,1973,34769,1200000,0.2589641434262948,26.0
"Stigevägen 29, Indal, Sundsvalls",62.5836200153018,17.0989189190303,145.0,12610.0,34.0,0,0,5.0,1975,40213,1300000,0.011498810467882634,29.0
"Sedelvägen 17, Knäckekärr, Trelleborgs",55.39073,13.1628551,139.0,438.0,0.0,0,0,6.0,1978,33873,3275000,0.317351598173516,23.166666666666668
"Pershyttan 129, None, Nora",59.503376,15.0163956,105.0,1111.0,86.0,0,0,5.0,1957,58537,2400000,0.09450945094509451,21.0
"Nilsemyrsvägen 5, None, Strömstads",58.9506834855633,11.1826090657284,144.0,1006.0,48.0,0,0,7.0,1982,30300,4770000,0.14314115308151093,20.571428571428573
"Tycho Brahes väg 1, Östra Lugnet, Växjö",56.9209633,14.80668,210.0,872.0,0.0,0,0,8.0,2009,44208,6200000,0.2408256880733945,26.25
"Lövängsvägen 1, Valjeviken, Sölvesborgs",56.0458,14.5576687,121.0,871.0,37.0,0,0,4.0,2008,42302,2800000,0.13892078071182548,30.25
"Blåklintstigen 11, Klippan, Klippans",56.13711,13.1893368,177.0,780.0,0.0,0,0,6.0,1976,35800,1610000,0.22692307692307692,29.5
"Kommendörsgatan 6, Torekov, Båstads",56.41989802564827,12.626334311939958,95.0,606.0,95.0,1,0,6.0,1972,33800,7500000,0.15676567656765678,15.833333333333334
"Österundagatan 2, Malmaberg, Västerås",59.62865,16.5889416,93.0,643.0,7.0,0,0,4.0,1957,33645,3640000,0.14463452566096424,23.25
"Södra Skaraborgsgatan 33, Götene centrum, Götene",58.5243484476121,13.499441093262943,126.0,1101.0,88.0,0,0,4.0,1964,38400,1425000,0.11444141689373297,31.5
"Skidstavägen 34, None, Örnsköldsviks",63.2598648,18.7452583,88.0,1065.0,82.0,0,0,4.0,1962,38841,1250000,0.08262910798122065,22.0
"Aspstigen 7, Bubbarsbo, Skinnskattebergs",59.6668854,15.7913046,70.0,1566.0,0.0,0,0,4.0,1980,18844,1225000,0.04469987228607918,17.5
"Skulpturvägen 13, Viksjö, Järfälla",59.4109424554,17.788956986,180.0,1169.0,0.0,1,1,6.0,1978,37329,7400000,0.15397775876817793,30.0
"Björnvägen 52, Hällefors, Hällefors",59.7977456272,14.5335928711,76.0,3115.0,58.0,0,0,4.0,1949,28630,326000,0.024398073836276082,19.0
"Majsgatan 3, Hedeskoga, Ystads",55.4497492407,13.8001263142,117.0,609.0,35.0,0,0,5.0,1981,33400,3000000,0.1921182266009852,23.4
"Villagatan 8, Söder, Eksjö",57.6577177277,14.9813763694,89.0,583.0,86.0,1,0,5.0,1963,38170,2870000,0.15265866209262435,17.8
"Buvall 5, Båleröd, Strömstads",58.8888943212,11.2395098643,88.0,2211.0,0.0,0,0,3.0,1967,23531,900000,0.03980099502487562,29.333333333333332
"Ripgatan 12, Eriksfält, Malmö",55.5751393119,13.0093756216,159.0,835.0,4.0,1,0,6.0,1979,43290,5020000,0.19041916167664671,26.5
"Ägostigen 2, Spånga - Sundby, Stockholms",59.3662690063,17.9160264604,73.0,923.0,73.0,1,0,6.0,1944,25844,7625000,0.0790899241603467,12.166666666666666
"Jarl Kulles gata 9, None, Bjuvs",56.00325518277572,12.970694639840314,121.0,1151.0,38.0,1,0,4.0,2008,21178,2900000,0.10512597741094701,30.25
"Kupevägen 8, Hönö Röd, Öckerö",57.69837345956496,11.637276417382044,146.0,964.0,0.0,1,1,7.0,1909,37500,8000000,0.15145228215767634,20.857142857142858
"Riddarängsvägen 23B, Mantorp, Mjölby",58.35425525512608,15.299510373265647,73.0,246.0,0.0,1,0,2.0,1971,30200,1575000,0.2967479674796748,36.5
"Landa Lantbacken 4281, None, Bollnäs",61.2787118561,16.6113487608,151.0,4080.0,20.0,0,0,4.0,1962,35836,2500000,0.03700980392156863,37.75
"Lövåsvägen 1B, Sjövik - Centralt, Lerums",57.915566567,12.3699739432,148.0,1698.0,0.0,0,0,5.0,1922,60400,3750000,0.08716136631330977,29.6
"Mårdgränd 3, Blentarp, Sjöbo",55.5938644,13.5908928,154.0,772.0,0.0,0,0,7.0,1979,24406,2100000,0.19948186528497408,22.0
"Kolke Humlebäck 1, Gnesta, Gnesta",59.0560646,17.2347736,140.0,2116.0,45.0,0,0,6.0,1953,12543,2300000,0.0661625708884688,23.333333333333332
"Tubbaredsvägen 107, Hindås, Bollebygds",57.73782,12.528161,56.0,1661.0,50.0,0,0,3.0,1962,28295,2250000,0.03371462974111981,18.666666666666668
"Källvägen 9, Harplinge, Halmstads",56.7461967,12.734025,142.0,1598.0,0.0,0,0,6.0,1926,41133,2250000,0.08886107634543179,23.666666666666668
"Tors gränd 4, Frönäs, Gnesta",59.0536652,17.3047237,162.0,654.0,15.0,0,0,8.0,2015,30500,4850000,0.24770642201834864,20.25
"Smedbacken 5, Stehag, Eslövs",55.900032,13.3954,191.0,2023.0,156.0,0,0,7.0,1882,52055,4350000,0.09441423628274839,27.285714285714285
"Kaprifolvägen 14, Sjöbo Svansjö, Sjöbo",55.6341,13.64533,81.0,1348.0,0.0,0,0,4.0,1973,24026,1410000,0.06008902077151335,20.25
"Granstigen 11, Östra Hudiksvall, Hudiksvalls",61.7290649,17.1331463,143.0,894.0,93.0,0,0,8.0,1973,34764,4250000,0.1599552572706935,17.875
"Tallgatan 7, None, Lindesbergs",59.4602623,15.3827076,145.0,1185.0,83.0,0,0,2.0,1953,46533,3100000,0.12236286919831224,72.5
"Åkerbärsstigen 14, Djuptjärn, Kalix",65.87454,23.141716,133.0,1140.0,183.0,0,0,5.0,1976,45083,1800000,0.11666666666666667,26.6
"Klevbergsvägen 83, Färingsö Stenhamra, Ekerö",59.33792,17.6950989,140.0,216.0,0.0,0,0,6.0,1970,56789,4495000,0.6481481481481481,23.333333333333332
"Västerlånggatan 31A, Bremerlyckan, Kalmar",56.65985,16.3497715,41.0,85.0,3.0,0,0,2.0,1909,21085,2900000,0.4823529411764706,20.5
"Safirvägen 5, Häljarp, Landskrona",55.8493462,12.9201975,145.0,481.0,0.0,0,0,5.0,1974,44480,3250000,0.30145530145530147,29.0
"Mjölnaregatan 13, Getingen, Kalmar",56.6777763,16.3502769,192.0,1094.0,76.0,0,0,8.0,1933,50336,6350000,0.17550274223034734,24.0
"Skördevägen 14, Viggestorp, Finspångs",58.6985741,15.75036,129.0,837.0,61.0,0,0,6.0,1965,33850,1900000,0.15412186379928317,21.5
"Idrottsvägen 19A, Centralt, Sandvikens",60.6259694464,16.7804555137,101.0,605.0,0.0,0,0,4.0,2014,39626,3200000,0.1669421487603306,25.25
"Ekebacksvägen 27, Stoby, Hässleholms",56.1742011566,13.822562513,154.0,775.0,52.0,1,0,6.0,1979,44934,1380000,0.19870967741935483,25.666666666666668
"Kalkstad 102B, Torslunda / Öland, Mörbylånga",56.6118500584,16.5221548969,210.0,4000.0,0.0,1,0,8.0,2011,50500,3675000,0.0525,26.25
"Kungsljusvägen 18, Ekerö Munsö, Ekerö",59.3849789693,17.5858199958,171.0,3458.0,13.0,1,1,6.0,1992,43199,4900000,0.04945054945054945,28.5
"Norrmursvägen 7, Gäveränge, Ockelbo",60.8955161958,16.7297204749,91.0,919.0,90.0,0,0,4.0,1964,49910,1095000,0.09902067464635474,22.75
"Bråstorp 321, Tving, Karlskrona",56.302820913,15.4855818534,47.0,1017.0,28.0,0,0,2.0,1940,29200,350000,0.046214355948869225,23.5
"Norra Finnbölevägen 53, Finnböle, Gävle",60.44531259558886,17.158548772037893,61.0,1184.0,99.0,1,0,2.0,1977,23600,900000,0.05152027027027027,30.5
"Backbyvägen 42, Malung, Malung-Sälens",60.6758431817,13.7188321309,70.0,1225.0,0.0,0,0,3.0,1909,34633,600000,0.05714285714285714,23.333333333333332
"Orrekullagatan 22, Hisings Kärra, Göteborgs",57.78983831959582,11.998852177289104,140.0,694.6,144.0,0,0,8.0,1979,30013,5460000,0.20155485171321624,17.5
"Rallarrosvägen 17, Lindbacka, Gävle",60.70418617626465,17.18960582834972,144.0,1145.0,0.0,1,0,6.0,2013,25900,5775000,0.125764192139738,24.0
"Hallongränd 3, Sjöbo, Sjöbo",55.64310827160608,13.702978960747997,150.0,957.0,100.0,0,0,4.0,1972,38145,2350000,0.15673981191222572,37.5
"Fröstvägen 10A, Alnö, Sundsvalls",62.405890090742,17.422856886858888,166.0,9375.0,8.0,0,0,5.0,1910,35962,3000000,0.017706666666666666,33.2
"Södra Mariegatan 2D, Falun - Centrum, Falu",60.61336613817886,15.62680526568826,125.0,265.0,13.0,1,0,5.0,1983,37891,3400000,0.4716981132075472,25.0
"Huså Skutstigen 1, Huså, Åre",63.48806,13.112422,45.0,220.0,0.0,0,0,2.0,1990,35332,1450000,0.20454545454545456,22.5
"Hinsaringen 23, Värmdö Evlinge, Värmdö",59.3378754,18.5399837,99.0,2609.0,81.0,0,0,4.0,1963,41285,4500000,0.03794557301648141,24.75
"Kristinas väg 12, None, Landskrona",55.836720555621774,13.01631560700677,148.0,917.0,120.0,0,0,6.0,1971,56100,3700000,0.1613958560523446,24.666666666666668
"Amandas gränd 4, None, Ystads",55.43600568949607,14.064957724151345,85.0,1158.0,85.0,1,0,3.0,1957,48200,1170000,0.07340241796200346,28.333333333333332
"Dalvägen 10, Norra Utmarken, Halmstads",56.6991463,12.8514929,136.0,820.0,25.0,0,0,5.0,1987,49164,4250000,0.16585365853658537,27.2
"Lövakullsvägen 11, Össjö, Ängelholms",56.2308426,13.0330343,121.0,1072.0,0.0,0,0,4.0,1980,47680,2800000,0.11287313432835822,30.25
"Rosenhillsvägen 62, None, Olofströms",56.2533,14.5302315,125.0,1430.0,72.0,0,0,7.0,1969,52575,1000000,0.08741258741258741,17.857142857142858
"Krokvägen 30, Horndal, Avesta",60.2942238,16.3955727,159.0,1063.0,64.0,0,0,8.0,1976,49733,1810000,0.1495766698024459,19.875
"Lejondalsvägen 26, None, Upplands-Bro",59.5252342,17.66877,143.0,3722.0,63.0,0,0,7.0,1978,29435,5750000,0.038420204191295,20.428571428571427
"Carl Wahrens väg 7, Centrala Hallstavik, Norrtälje",60.0549927,18.59686,120.0,855.0,60.0,0,0,5.0,1927,52000,2175000,0.14035087719298245,24.0
"Lindhovsvägen 34, Vretarna, Botkyrka",59.2102432,17.8175468,109.0,1548.0,109.0,0,0,5.0,1969,47495,5000000,0.07041343669250646,21.8
"Hästskovägen 14, Floda, Lerums",57.8120651,12.371871,200.0,2273.0,27.0,0,0,7.0,1935,51429,9200000,0.08798944126704795,28.571428571428573
"Nystrand 102, Tärnsjö/Hällnäset, Heby",60.17426,16.8532677,54.0,2855.0,0.0,0,0,2.0,1909,26923,1152000,0.018914185639229423,27.0
